Record ID,Country,ISO3,Type,RD_Years
61338,China,CHN,Single,1.722108
61337,China,CHN,Single,3.041752
61334,China,CHN,Single,8.199863
61331,China,CHN,Single,1.05681
61330,China,CHN,Single,1.190965
61329,China,CHN,Single,1.144422
61328,China,CHN,Single,1.097878
61327,China,CHN,Single,1.054073
61326,China,CHN,Single,1.251198
61325,China,CHN,Single,1.029432
61324,China,CHN,Single,1.245722
61323,China,CHN,Single,1.913758
61322,China,CHN,Single,1.037645
61321,China,CHN,Single,0.914442
61319,China,CHN,Single,0.720055
61315,China,CHN,Single,0.851472
61314,China,CHN,Single,0.996578
61313,China,CHN,Single,1.626283
61312,China,CHN,Single,0.862423
61311,China,CHN,Single,1.051335
61310,China,CHN,Single,1.086927
61309,China,CHN,Single,1.125257
61308,China,CHN,Single,1.311431
61307,China,CHN,Single,1.305955
61306,China,CHN,Single,1.190965
61305,China,CHN,Single,0.91718
61301,China,CHN,Single,1.242984
61299,China,CHN,Single,1.97399
61295,China,CHN,Single,2.354552
61294,China,CHN,Single,1.516769
61293,China,CHN,Single,1.32512
61291,China,CHN,Single,1.779603
61290,China,CHN,Single,2.992471
61289,China,CHN,Single,1.667351
61288,China,CHN,Single,0.714579
61287,China,CHN,Single,1.136208
61286,China,CHN,Single,1.284052
61285,China,CHN,Single,1.218344
61284,China,CHN,Single,1.412731
61283,China,CHN,Single,1.149897
61282,China,CHN,Single,1.015743
61281,China,CHN,Single,1.442847
61280,China,CHN,Single,1.117043
61279,China,CHN,Single,1.938398
61278,China,CHN,Single,1.281314
61277,China,CHN,Single,1.289528
61276,China,CHN,Single,1.01848
61275,China,CHN,Single,1.259411
61274,China,CHN,Single,1.267625
61273,China,CHN,Single,1.021218
61272,China,CHN,Single,2.201232
61271,China,CHN,Single,1.305955
61270,China,CHN,Single,1.297741
61269,China,CHN,Single,1.169062
61268,China,CHN,Single,1.117043
61267,China,CHN,Single,1.155373
61266,China,CHN,Single,1.065024
61265,China,CHN,Single,1.396304
61264,China,CHN,Single,1.305955
61263,China,CHN,Single,2.061602
61262,China,CHN,Single,1.136208
61261,China,CHN,Single,1.251198
61260,China,CHN,Single,1.037645
61259,China,CHN,Single,1.763176
61258,China,CHN,Single,1.289528
61257,China,CHN,Single,1.078713
61255,China,CHN,Single,1.141684
61254,China,CHN,Single,1.034908
61253,China,CHN,Single,1.054073
61252,China,CHN,Single,1.418207
61251,China,CHN,Single,1.040383
61250,China,CHN,Single,1.289528
61249,China,CHN,Single,1.13347
61248,China,CHN,Single,1.073238
61247,China,CHN,Single,1.749487
61246,China,CHN,Single,1.015743
61245,China,CHN,Single,1.355236
61243,China,CHN,Single,1.259411
61242,China,CHN,Single,1.130732
61241,China,CHN,Single,1.166324
61239,China,CHN,Single,2.491444
61238,China,CHN,Single,1.136208
61237,China,CHN,Single,1.582478
61235,China,CHN,Single,1.166324
61234,China,CHN,Single,1.357974
61233,China,CHN,Single,1.193703
61232,China,CHN,Single,1.245722
61231,China,CHN,Single,1.519507
61230,China,CHN,Single,1.859001
61229,China,CHN,Single,1.741273
61228,China,CHN,Single,1.048597
61227,China,CHN,Single,1.738535
61226,China,CHN,Single,1.106092
61225,China,CHN,Single,1.672827
61224,China,CHN,Single,1.182752
61223,China,CHN,Single,1.667351
61220,China,CHN,Single,1.393566
61219,China,CHN,Single,1.954825
61217,China,CHN,Single,1.467488
61216,China,CHN,Single,1.785079
61215,China,CHN,Single,1.730322
61213,China,CHN,Single,1.878166
61212,China,CHN,Single,1.891855
61211,China,CHN,Single,2.031485
61210,China,CHN,Single,2.08898
61209,China,CHN,Single,1.993155
61208,China,CHN,Single,2.006845
61207,China,CHN,Single,1.738535
61205,China,CHN,Single,2.015058
61204,China,CHN,Single,1.508556
61203,China,CHN,Single,1.385352
61202,China,CHN,Single,1.232033
61201,China,CHN,Single,2.08898
61198,China,CHN,Single,1.678303
61197,China,CHN,Single,1.94935
61196,China,CHN,Single,1.530459
61195,China,CHN,Single,1.530459
61194,China,CHN,Single,1.68104
61192,China,CHN,Single,2.083504
61191,China,CHN,Single,1.938398
61190,China,CHN,Single,1.524983
61186,China,CHN,Single,1.760438
61185,China,CHN,Single,1.472964
61182,China,CHN,Single,2.091718
61181,China,CHN,Single,1.689254
61180,China,CHN,Single,1.393566
61179,China,CHN,Single,1.051335
61177,China,CHN,Single,1.555099
61175,China,CHN,Single,1.470226
61174,China,CHN,Single,2.099932
61173,China,CHN,Single,1.546886
61172,China,CHN,Single,1.878166
61171,China,CHN,Single,2.053388
61169,China,CHN,Single,1.549624
61168,China,CHN,Single,1.585216
61167,China,CHN,Single,1.552361
61166,China,CHN,Single,1.552361
61165,China,CHN,Single,1.557837
61164,China,CHN,Single,2.143737
61162,China,CHN,Single,2.201232
61161,China,CHN,Single,1.284052
61160,China,CHN,Single,1.724846
61159,China,CHN,Single,2.255989
61156,China,CHN,Single,1.420945
61154,China,CHN,Single,1.64271
61152,China,CHN,Single,1.596167
61151,China,CHN,Single,1.760438
61149,China,CHN,Single,1.366188
61148,China,CHN,Single,1.94935
61147,China,CHN,Single,1.702943
61146,China,CHN,Single,1.998631
61144,China,CHN,Single,1.557837
61143,China,CHN,Single,2.417522
61142,China,CHN,Single,2.091718
61141,China,CHN,Single,1.878166
61140,China,CHN,Single,1.664613
61138,China,CHN,Single,2.02601
61137,China,CHN,Single,1.752225
61136,China,CHN,Single,1.661875
61135,China,CHN,Single,1.7577
61134,China,CHN,Single,2.168378
61133,China,CHN,Single,1.941136
61130,China,CHN,Single,1.683778
61129,China,CHN,Single,1.226557
61128,China,CHN,Single,1.470226
61127,China,CHN,Single,1.752225
61126,China,CHN,Single,1.514031
61125,China,CHN,Single,1.995893
61123,China,CHN,Single,1.598905
61122,China,CHN,Single,2.05065
61121,China,CHN,Single,1.702943
61119,China,CHN,Single,1.114305
61118,China,CHN,Single,1.754962
61117,China,CHN,Single,1.864476
61115,China,CHN,Single,1.965777
61114,China,CHN,Single,2.05065
61113,China,CHN,Single,1.91102
61112,China,CHN,Single,2.034223
61101,China,CHN,Single,1.508556
61099,China,CHN,Single,1.932923
61095,China,CHN,Single,1.798768
61093,China,CHN,Single,2.086242
61091,China,CHN,Single,1.519507
61088,China,CHN,Single,1.765914
61077,China,CHN,Single,1.527721
61076,China,CHN,Single,1.472964
61074,China,CHN,Single,1.916496
61070,China,CHN,Single,1.749487
61068,China,CHN,Single,1.94935
61065,China,CHN,Single,4.492813
61064,China,CHN,Single,1.7577
61062,China,CHN,Single,1.609856
61053,China,CHN,Single,2.428474
61043,China,CHN,Single,1.524983
61042,China,CHN,Single,1.7577
61040,China,CHN,Single,1.634497
61039,China,CHN,Single,1.853525
61035,China,CHN,Single,1.505818
61034,China,CHN,Single,1.823409
61032,China,CHN,Single,1.774127
61031,China,CHN,Single,2.015058
61030,China,CHN,Single,2.017796
61029,China,CHN,Single,1.765914
61028,China,CHN,Single,2.047912
61027,China,CHN,Single,1.87269
61024,China,CHN,Single,1.891855
61022,China,CHN,Single,4.262834
61019,China,CHN,Single,1.875428
61015,China,CHN,Single,1.7577
61002,China,CHN,Single,1.880903
60999,China,CHN,Single,1.782341
60998,China,CHN,Single,1.935661
60997,China,CHN,Single,1.722108
60996,China,CHN,Single,1.952088
60995,China,CHN,Single,1.924709
60994,China,CHN,Single,1.598905
60993,China,CHN,Single,1.544148
60992,China,CHN,Single,1.916496
60991,China,CHN,Single,1.921971
60989,China,CHN,Single,1.075975
60988,China,CHN,Single,1.820671
60987,China,CHN,Single,1.492129
60986,China,CHN,Single,1.527721
60985,China,CHN,Single,1.815195
60984,China,CHN,Single,1.894593
60981,China,CHN,Single,1.623546
60979,China,CHN,Single,1.607118
60978,China,CHN,Single,1.538672
60977,China,CHN,Single,1.7577
60976,China,CHN,Single,1.727584
60974,China,CHN,Single,1.683778
60973,China,CHN,Single,1.648186
60972,China,CHN,Single,1.815195
60971,China,CHN,Single,1.593429
60969,China,CHN,Single,1.7577
60967,China,CHN,Single,1.724846
60966,China,CHN,Single,1.546886
60965,China,CHN,Single,1.571526
60964,China,CHN,Single,1.598905
60963,China,CHN,Single,1.667351
60961,China,CHN,Single,1.979466
60960,China,CHN,Single,1.626283
60959,China,CHN,Single,2.069815
60958,China,CHN,Single,1.577002
60956,China,CHN,Single,1.960301
60955,China,CHN,Single,1.683778
60954,China,CHN,Single,1.169062
60953,China,CHN,Single,1.516769
60952,China,CHN,Single,1.607118
60945,China,CHN,Single,1.968515
60944,China,CHN,Single,1.83436
60943,China,CHN,Single,1.749487
60942,China,CHN,Single,1.169062
60940,China,CHN,Single,2.277892
60939,China,CHN,Single,1.806982
60938,China,CHN,Single,1.760438
60937,China,CHN,Single,1.645448
60935,China,CHN,Single,1.489391
60933,China,CHN,Single,2.083504
60931,China,CHN,Single,1.776865
60930,China,CHN,Single,1.957563
60929,China,CHN,Single,1.596167
60928,China,CHN,Single,0.561259
60927,China,CHN,Single,1.979466
60926,China,CHN,Single,1.596167
60925,China,CHN,Single,1.188227
60924,China,CHN,Single,1.396304
60923,China,CHN,Single,1.434634
60922,China,CHN,Single,2.006845
60921,China,CHN,Single,2.288843
60920,China,CHN,Single,1.883641
60919,China,CHN,Single,1.127995
60918,China,CHN,Single,0.610541
60917,China,CHN,Single,1.470226
60916,China,CHN,Single,1.174538
60915,China,CHN,Single,1.182752
60914,China,CHN,Single,1.188227
60913,China,CHN,Single,1.360712
60912,China,CHN,Single,0.637919
60911,China,CHN,Single,1.593429
60910,China,CHN,Single,1.697467
60909,China,CHN,Single,1.546886
60907,China,CHN,Single,1.05681
60906,China,CHN,Single,1.418207
60905,China,CHN,Single,1.149897
60904,China,CHN,Single,1.136208
60903,China,CHN,Single,0.818617
60902,China,CHN,Single,1.130732
60901,China,CHN,Single,1.28679
60900,China,CHN,Single,1.393566
60899,China,CHN,Single,1.163587
60898,China,CHN,Single,1.029432
60897,China,CHN,Single,1.590691
60896,China,CHN,Single,1.182752
60895,China,CHN,Single,1.144422
60894,China,CHN,Single,1.475702
60893,China,CHN,Single,1.629021
60892,China,CHN,Single,1.544148
60891,China,CHN,Single,2.258727
60890,China,CHN,Single,1.850787
60889,China,CHN,Single,1.845311
60888,China,CHN,Single,1.155373
60881,China,CHN,Single,1.533196
60880,China,CHN,Single,1.182752
60878,China,CHN,Single,4.33128
60877,China,CHN,Single,1.147159
60876,China,CHN,Single,1.174538
60874,China,CHN,Single,1.169062
60873,China,CHN,Single,1.431896
60872,China,CHN,Single,1.155373
60871,China,CHN,Single,1.149897
60862,China,CHN,Single,1.204654
60860,China,CHN,Single,1.169062
60859,China,CHN,Single,1.188227
60858,China,CHN,Single,1.40178
60857,China,CHN,Single,1.864476
60856,China,CHN,Single,1.330595
60855,China,CHN,Single,1.127995
60854,China,CHN,Single,1.130732
60846,China,CHN,Single,6.083504
60844,China,CHN,Single,1.379877
60837,China,CHN,Single,0.572211
60836,China,CHN,Single,1.13347
60834,China,CHN,Single,1.347023
60833,China,CHN,Single,1.83436
60832,China,CHN,Single,1.582478
60830,China,CHN,Single,1.993155
60828,China,CHN,Single,1.754962
60827,China,CHN,Single,2.275154
60825,China,CHN,Single,1.152635
60824,China,CHN,Single,7.468857
60823,China,CHN,Single,7.890486
60822,China,CHN,Single,8.046543
60820,China,CHN,Single,1.429158
60819,China,CHN,Single,1.136208
60812,China,CHN,Single,1.303217
60811,China,CHN,Single,2.247775
60803,China,CHN,Single,1.152635
60802,China,CHN,Single,1.336071
60801,China,CHN,Single,0.648871
60800,China,CHN,Single,1.399042
60799,China,CHN,Single,1.538672
60798,China,CHN,Single,2.803559
60796,China,CHN,Single,1.174538
60795,China,CHN,Single,1.891855
60794,China,CHN,Single,1.034908
60792,China,CHN,Single,2.373717
60791,China,CHN,Single,1.204654
60790,China,CHN,Single,0.654346
60789,China,CHN,Single,1.1718
60788,China,CHN,Single,1.587953
60787,China,CHN,Single,1.634497
60785,China,CHN,Single,1.837098
60784,China,CHN,Single,1.546886
60783,China,CHN,Single,1.626283
60782,China,CHN,Single,2.034223
60781,China,CHN,Single,2.201232
60780,China,CHN,Single,1.634497
60778,China,CHN,Single,1.555099
60777,China,CHN,Single,1.415469
60776,China,CHN,Single,1.316906
60774,China,CHN,Single,1.415469
60773,China,CHN,Single,1.492129
60772,China,CHN,Single,2.288843
60770,China,CHN,Single,2.38193
60769,China,CHN,Single,2.286105
60768,China,CHN,Single,1.593429
60767,China,CHN,Single,1.1718
60766,China,CHN,Single,0.635181
60765,China,CHN,Single,1.566051
60764,China,CHN,Single,1.188227
60763,China,CHN,Single,1.21013
60762,China,CHN,Single,1.566051
60761,China,CHN,Single,1.232033
60758,China,CHN,Single,2.370979
60757,China,CHN,Single,1.141684
60756,China,CHN,Single,1.28679
60755,China,CHN,Single,1.155373
60754,China,CHN,Single,1.152635
60753,China,CHN,Single,1.511294
60752,China,CHN,Single,1.229295
60751,China,CHN,Single,1.544148
60750,China,CHN,Single,1.431896
60749,China,CHN,Single,1.489391
60747,China,CHN,Single,1.223819
60745,China,CHN,Single,1.212868
60744,China,CHN,Single,2.836413
60743,China,CHN,Single,1.344285
60740,China,CHN,Single,1.596167
60738,China,CHN,Single,1.667351
60737,China,CHN,Single,1.136208
60736,China,CHN,Single,1.155373
60735,China,CHN,Single,1.631759
60734,China,CHN,Single,1.587953
60733,China,CHN,Single,1.207392
60731,China,CHN,Single,1.232033
60730,China,CHN,Single,1.393566
60729,China,CHN,Single,2.327173
60728,China,CHN,Single,1.44011
60727,China,CHN,Single,1.533196
60726,China,CHN,Single,1.505818
60725,China,CHN,Single,1.527721
60724,China,CHN,Single,1.612594
60723,China,CHN,Single,2.258727
60722,China,CHN,Single,0.654346
60721,China,CHN,Single,1.494867
60719,China,CHN,Single,2.28063
60718,China,CHN,Single,2.190281
60717,China,CHN,Single,1.508556
60716,China,CHN,Single,1.13347
60715,China,CHN,Single,1.533196
60714,China,CHN,Single,2.275154
60712,China,CHN,Single,1.166324
60711,China,CHN,Single,1.169062
60710,China,CHN,Single,1.163587
60709,China,CHN,Single,1.806982
60708,China,CHN,Single,1.182752
60707,China,CHN,Single,1.355236
60706,China,CHN,Single,1.242984
60704,China,CHN,Single,1.180014
60703,China,CHN,Single,1.166324
60702,China,CHN,Single,1.166324
60701,China,CHN,Single,1.459274
60700,China,CHN,Single,2.239562
60699,China,CHN,Single,1.155373
60697,China,CHN,Single,1.13347
60695,China,CHN,Single,1.166324
60694,China,CHN,Single,1.530459
60693,China,CHN,Single,1.434634
60692,China,CHN,Single,1.535934
60691,China,CHN,Single,1.207392
60690,China,CHN,Single,1.544148
60689,China,CHN,Single,1.519507
60688,China,CHN,Single,1.585216
60687,China,CHN,Single,1.163587
60686,China,CHN,Single,1.130732
60685,China,CHN,Single,1.456537
60684,China,CHN,Single,1.21013
60683,China,CHN,Single,0.632444
60682,China,CHN,Single,1.199179
60681,China,CHN,Single,1.418207
60680,China,CHN,Single,1.201916
60679,China,CHN,Single,1.190965
60678,China,CHN,Single,0.40794
60675,China,CHN,Single,2.01232
60674,China,CHN,Single,1.645448
60672,China,CHN,Single,1.467488
60671,China,CHN,Single,1.166324
60669,China,CHN,Single,1.305955
60668,China,CHN,Single,1.308693
60667,China,CHN,Single,1.13347
60666,China,CHN,Single,0.136893
60665,China,CHN,Single,1.13347
60663,China,CHN,Single,1.221081
60661,China,CHN,Single,1.300479
60659,China,CHN,Single,1.941136
60657,China,CHN,Single,1.418207
60654,China,CHN,Single,1.152635
60653,China,CHN,Single,1.13347
60652,China,CHN,Single,1.434634
60651,China,CHN,Single,1.117043
60650,China,CHN,Single,1.385352
60649,China,CHN,Single,1.478439
60648,China,CHN,Single,2.209446
60647,China,CHN,Single,1.607118
60646,China,CHN,Single,1.259411
60645,China,CHN,Single,1.347023
60644,China,CHN,Single,1.141684
60642,China,CHN,Single,1.163587
60641,China,CHN,Single,0.684463
60640,China,CHN,Single,1.634497
60639,China,CHN,Single,1.535934
60638,China,CHN,Single,1.568789
60637,China,CHN,Single,1.245722
60635,China,CHN,Single,2.006845
60634,China,CHN,Single,2.524298
60633,China,CHN,Single,1.544148
60632,China,CHN,Single,2.056126
60631,China,CHN,Single,1.64271
60630,China,CHN,Single,2.162902
60629,China,CHN,Single,1.604381
60628,China,CHN,Single,1.585216
60627,China,CHN,Single,6.926762
60626,China,CHN,Single,6.814511
60625,China,CHN,Single,5.251198
60624,China,CHN,Single,6.105407
60623,China,CHN,Single,1.508556
60621,China,CHN,Single,2.02601
60620,China,CHN,Single,4.227242
60619,China,CHN,Single,14.379192
60617,China,CHN,Single,2.124572
60616,China,CHN,Single,1.390828
60615,China,CHN,Single,1.1718
60614,China,CHN,Single,1.667351
60613,China,CHN,Single,0.396988
60611,China,CHN,Single,11.504449
60604,China,CHN,Single,1.281314
60602,China,CHN,Single,1.415469
60601,China,CHN,Single,1.305955
60599,China,CHN,Single,1.13347
60598,China,CHN,Single,1.749487
60597,China,CHN,Single,1.169062
60596,China,CHN,Single,1.163587
60595,China,CHN,Single,1.396304
60594,China,CHN,Single,0.665298
60593,China,CHN,Single,1.24846
60590,China,CHN,Single,7.436003
60589,China,CHN,Single,1.284052
60588,China,CHN,Single,1.664613
60587,China,CHN,Single,1.42642
60583,China,CHN,Single,1.136208
60582,China,CHN,Single,1.995893
60581,China,CHN,Single,1.472964
60580,China,CHN,Single,1.390828
60579,China,CHN,Single,1.42642
60578,China,CHN,Single,1.305955
60577,China,CHN,Single,1.615332
60576,China,CHN,Single,1.13347
60574,China,CHN,Single,1.177276
60573,China,CHN,Single,1.607118
60571,China,CHN,Single,1.557837
60570,China,CHN,Single,1.631759
60569,China,CHN,Single,1.127995
60568,China,CHN,Single,1.182752
60567,China,CHN,Single,1.557837
60566,China,CHN,Single,0.396988
60565,China,CHN,Single,1.163587
60563,China,CHN,Single,1.207392
60562,China,CHN,Single,1.552361
60561,China,CHN,Single,1.136208
60560,China,CHN,Single,1.166324
60559,China,CHN,Single,1.333333
60558,China,CHN,Single,1.423682
60557,China,CHN,Single,1.708419
60556,China,CHN,Single,1.557837
60555,China,CHN,Single,1.404517
60554,China,CHN,Single,1.117043
60553,China,CHN,Single,1.308693
60551,China,CHN,Single,1.705681
60548,China,CHN,Single,1.144422
60547,China,CHN,Single,1.535934
60545,China,CHN,Single,1.13347
60544,China,CHN,Single,0.766598
60542,China,CHN,Single,1.138946
60541,China,CHN,Single,1.344285
60540,China,CHN,Single,1.300479
60539,China,CHN,Single,1.193703
